vintage_quarter,repo_full_name,clone_url,stars_at_discovery,archived_at_discovery,created_at_github,first_commit_date,snapshot_date,snapshot_sha,age_days_at_snapshot,is_young_partial,state_n_files,state_parsed_files,state_parse_rate,state_total_lines,state_n_functions,state_mean_comment_len,state_median_comment_len,state_p90_comment_len,state_mean_complexity,state_median_complexity,state_p90_complexity,state_mean_func_len,state_median_func_len,state_p90_func_len,state_mean_body_len,state_median_body_len,state_p90_body_len,state_mean_docstring_len,state_median_docstring_len,state_p90_docstring_len,state_frac_functions_with_docstring,flow_n_commits,flow_n_contributors,flow_mean_added_comment_len,flow_median_hunk_added,flow_mean_hunk_added,flow_median_added_code_lines_per_commit,flow_mean_added_code_lines_per_commit,flow_total_added_code_lines,flow_total_added_comment_lines,flow_total_added_blank_lines,flow_total_raw_added_lines,flow_total_raw_deleted_lines,flow_total_raw_n_files
2018Q2,mlflow/mlflow,https://github.com/mlflow/mlflow.git,27864,0,2018-06-05T16:05:58Z,2018-06-05T09:14:58-07:00,2018-12-02,609483587a62e0c7d54977c5dbd50afbc882696f,180,0,85,85,1.0,14565,665,61.70754716981132,63.5,88,2.345864661654135,2,5,11.793984962406014,8,25,8.419548872180451,5,18,3.374436090225564,0,8,0.46015037593984964,273,41,60.73737373737374,2.5982142857142856,7.7063545739085315,9.0,48.92307692307692,13356,396,1735,28752,12012,1056
2018Q2,cvat-ai/cvat,https://github.com/cvat-ai/cvat.git,16665,0,2018-06-29T14:02:45Z,2018-06-29T22:39:37+03:00,2018-12-26,04e4b4aabed0fb04d9d41fb1b94e641c22172554,180,0,85,85,1.0,6133,241,32.61611374407583,30.0,63,3.6390041493775933,2,8,15.473029045643154,6,35,15.033195020746888,6,35,0.43983402489626555,0,1,0.14107883817427386,42,6,34.03071017274472,3.857142857142857,9.409944653557767,27.0,175.8095238095238,7384,521,1457,9848,2151,266
2018Q2,dagster-io/dagster,https://github.com/dagster-io/dagster.git,16128,0,2018-04-30T16:30:04Z,2018-04-30T09:30:04-07:00,2018-10-27,6aa1ac4fc4e297327928b487cbdb19476ba9951f,180,0,65,65,1.0,7817,518,47.79381443298969,49,85,2.028957528957529,1.0,4,10.617760617760618,6.0,24,9.812741312741313,6.0,23,0.805019305019305,0.0,0,0.07722007722007722,413,8,45.952638700947226,3.0,7.916569389395022,15.0,61.116222760290555,25241,739,6333,70259,53654,2132
2018Q2,albumentations-team/albumentations,https://github.com/albumentations-team/albumentations.git,15309,1,2018-06-06T03:10:50Z,2018-06-06T06:28:37+03:00,2018-12-03,ffe8bdf4cb82380a586201774e39bcf639d1b0d2,180,0,15,15,1.0,2952,283,34,33,74,1.6607773851590106,1,3,5.809187279151944,3,15,5.243816254416961,3,11,0.5653710247349824,0,0,0.0989399293286219,179,18,37.0,1.5333333333333334,5.082156304570462,4.0,16.6536312849162,2981,15,664,5839,1906,347
2018Q2,flairNLP/flair,https://github.com/flairNLP/flair.git,14385,0,2018-06-11T11:04:18Z,2018-06-11T13:06:38+02:00,2018-12-08,19a2ad69c6a8566272d3c536a9cc68e3e5b03077,180,0,21,21,1.0,4946,250,41.276785714285715,34.5,77,3.64,2.0,9,16.652,7.0,46,15.72,6.0,40,0.932,0.0,4,0.188,413,15,38.33072625698324,2.0,7.312411500199126,5.0,29.63680387409201,12240,895,2911,19041,10751,829
2018Q2,microsoft/nni,https://github.com/microsoft/nni.git,14359,1,2018-06-01T05:51:44Z,2018-05-31T22:51:45-07:00,2018-11-27,56b46003c3713bb8b833c5184233133747e36154,180,0,34,34,1.0,2981,174,59.473684210526315,73,99,2.4885057471264367,1.0,6,9.994252873563218,6.0,25,8.32183908045977,4.0,22,1.6724137931034482,0.0,5,0.39080459770114945,108,18,59.12049861495845,1.6,8.440173473869125,0.0,23.435185185185187,2531,722,540,26031,9359,504
2018Q2,dmlc/dgl,https://github.com/dmlc/dgl.git,14281,0,2018-04-20T14:49:09Z,2018-04-20T22:46:32+08:00,2018-10-17,ec4216dda8ee8d2a7d85a52ed7ea75d6a5adb598,180,0,49,48,0.9795918367346939,6748,479,34.670411985018724,30,64,2.701461377870564,1,6,11.237995824634655,5,29,8.686847599164928,5,22,2.5511482254697286,0,9,0.18789144050104384,113,9,36.917900403768506,3.8595041322314048,14.930645725504064,19.0,120.90265486725664,13662,743,2341,30469,16076,494
2018Q2,Kludex/starlette,https://github.com/Kludex/starlette.git,12607,0,2018-06-25T13:16:21Z,2018-06-25T14:15:32+01:00,2018-12-22,9d20c9f6d6a8e659460e6781745d8a286dc42442,180,0,36,36,1.0,4732,430,34.173611111111114,31.0,65,2.269767441860465,1.0,4,8.274418604651164,4.0,20,8.11860465116279,4.0,19,0.1558139534883721,0.0,0,0.04186046511627907,229,24,41.932432432432435,1.9004629629629628,6.079895759746071,6.0,26.187772925764193,5997,148,944,12222,4501,609
2018Q2,cleanlab/cleanlab,https://github.com/cleanlab/cleanlab.git,11646,0,2018-05-11T01:55:21Z,2018-05-10T18:55:22-07:00,2018-11-06,b8b1ab30668a26f9365a05544b4c2aa4f571f1a4,180,0,10,10,1.0,2336,44,47.215328467153284,40.0,77,4.045454545454546,2.0,9,45.20454545454545,36.0,99,24.045454545454547,16.5,54,21.15909090909091,17.0,49,0.9772727272727273,29,2,48.96057347670251,3.7083333333333335,41.555743525480366,8.0,66.44827586206897,1927,279,595,2871,473,37
2018Q2,data-privacy-stack/presidio,https://github.com/data-privacy-stack/presidio.git,10785,0,2018-05-04T11:08:58Z,2018-05-04T14:08:59+03:00,2018-10-31,e22cb992113959e1960dba85a58499a6d061dde5,180,0,29,29,1.0,3077,48,52.01111111111111,57.0,71,3.0625,2.0,9,10.770833333333334,6.0,26,10.416666666666666,6.0,26,0.3541666666666667,0.0,1,0.10416666666666667,2,2,51.5,59.67307692307692,59.67307692307692,1312.0,1312.0,2624,90,364,4437,1,46
2018Q3,open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection.git,32913,0,2018-08-22T07:06:06Z,2018-08-22T15:06:07+08:00,2019-02-18,8d2f094288ac47c092f6b17beb86a887be02b864,180,0,160,160,1.0,15775,366,25.84529505582137,18,49,3.7814207650273226,3.0,9,18.549180327868854,12.0,45,17.31967213114754,10.0,40,1.2295081967213115,0.0,5,0.16666666666666666,237,14,31.809872029250457,2.3722943722943723,13.450051700514202,9.0,107.084388185654,25379,1094,2440,31800,14912,937
2018Q3,recommenders-team/recommenders,https://github.com/recommenders-team/recommenders.git,21878,0,2018-09-19T10:06:07Z,2018-09-19T03:06:08-07:00,2019-03-18,32994bfa0e4fa567f7afa5c523d1086d6c4272f0,180,0,52,51,0.9807692307692307,8563,234,37.70886075949367,33,66,3.576923076923077,2.0,9,31.884615384615383,27.0,68,23.525641025641026,16.5,54,8.35897435897436,8.0,18,0.811965811965812,1260,21,41.587,2.4444444444444446,26.205626647893485,0.0,30.561904761904763,38508,4000,7748,81452,50162,2146
2018Q3,newren/git-filter-repo,https://github.com/newren/git-filter-repo.git,13252,0,2018-08-21T15:40:09Z,2019-01-29T15:17:24-08:00,2019-07-28,47406a6cc0e6a45217714d675dde9faa8fe9bfa0,180,0,10,10,1.0,499,19,52.95238095238095,67.5,75,1.8421052631578947,1,4,7.421052631578948,4,22,7.421052631578948,4,22,0,0,0,0.0,21,1,54.04705882352941,1.5625,10.84880333252182,12.0,30.761904761904763,646,85,98,829,330,67
2018Q3,kornia/kornia,https://github.com/kornia/kornia.git,11346,0,2018-08-22T10:31:37Z,2018-08-22T11:31:38+01:00,2019-02-18,3657f1e7525f867ea641a2d6df232cb0c10fc76b,180,0,22,22,1.0,2833,96,25.69182389937107,22,49,2.5,1.0,6,20.208333333333332,14.0,45,12.84375,7.0,34,7.364583333333333,0.0,24,0.4791666666666667,168,8,35.376770538243626,2.8333333333333335,10.84705062606232,9.0,35.029761904761905,5885,353,1388,12201,6437,389
2018Q3,ultralytics/yolov3,https://github.com/ultralytics/yolov3.git,10602,0,2018-08-26T08:57:20Z,2018-08-26T10:51:39+02:00,2019-02-22,9e60e97a6cfd58fb7e91f256369dcc4ac838f39f,180,0,8,8,1.0,1685,52,32.65030674846626,25.0,61,5.038461538461538,2.5,14,27.807692307692307,11.0,90,27.076923076923077,11.0,90,0.7307692307692307,0.0,3,0.17307692307692307,319,4,47.8962472406181,1.0,2.2425692685910548,2.0,6.768025078369906,2159,453,263,2875,2693,456
2018Q3,arogozhnikov/einops,https://github.com/arogozhnikov/einops.git,9590,0,2018-09-22T00:45:08Z,2018-09-21T17:45:08-07:00,2019-03-20,9698f0f5efa6c5a79daa75253137ba5d79a95615,180,0,10,10,1.0,1248,152,47.93181818181818,42.0,77,2.151315789473684,1.0,4,5.875,2.0,9,5.032894736842105,2.0,9,0.8421052631578947,0.0,0,0.07894736842105263,86,2,43.706422018348626,2.6666666666666665,18.13805308382911,7.5,42.81395348837209,3682,218,909,7019,4394,157
2018Q3,unit8co/darts,https://github.com/unit8co/darts.git,9511,0,2018-09-13T15:17:28Z,2018-09-13T17:17:29+02:00,2019-03-12,589e99095cf11f1b88ab5df03d6368ac9d6d2f86,180,0,8,8,1.0,546,40,57.18181818181818,61.5,91,1.85,1.0,3,11.5,6.0,25,9.275,5.5,21,2.225,0.0,8,0.25,28,2,51.79207920792079,3.888888888888889,7.106216037585917,27.5,46.32142857142857,1297,101,294,1728,1360,88
2018Q3,sngyai/Sequoia-X,https://github.com/sngyai/Sequoia-X.git,6928,0,2018-07-20T16:33:48Z,2018-03-16T21:22:40+08:00,2018-09-12,882c90b795214844e6d9f60ea841c3069e309dc2,180,0,8,8,1.0,472,20,23.12,20,46,3.15,3.0,5,14.45,14.5,24,14.45,14.5,24,0,0.0,0,0.0,8,2,26.017241379310345,2.916666666666667,3.472745520622042,26.0,29.375,235,58,46,339,104,29
2018Q3,lancopku/pkuseg-python,https://github.com/lancopku/pkuseg-python.git,6707,0,2018-08-05T06:41:07Z,2018-08-05T14:41:07+08:00,2019-02-01,f3f2d151d2224637a001888f62d6b8a97c4dfc0d,180,0,10,10,1.0,1991,64,34.88721804511278,32.0,57,4.125,3.0,10,21.0625,12.5,52,20.921875,12.5,52,0.140625,0.0,1,0.109375,23,2,32.21182266009852,2.388949671772429,26.932716400548763,11.0,402.39130434782606,9255,609,904,10872,11059,120
2018Q3,open-mmlab/mmcv,https://github.com/open-mmlab/mmcv.git,6470,0,2018-08-22T07:05:26Z,2018-08-22T15:05:26+08:00,2019-02-18,c8c3493868e5363e2b118944b199f11e7cb4f0b4,180,0,66,66,1.0,4889,311,36.666666666666664,32.0,72,3,2,7,12.057877813504824,6,31,9.40192926045016,5,22,2.6559485530546625,0,12,0.3247588424437299,101,10,36.98148148148148,2.0892857142857144,10.45051128430315,5.0,64.00990099009901,6465,54,1287,10100,3211,307
2018Q4,huggingface/transformers,https://github.com/huggingface/transformers.git,164996,0,2018-10-29T13:56:00Z,2018-10-29T14:56:02+01:00,2019-04-27,b832d5bb8a6dfc5965015b828e577677eace601e,180,0,19,19,1.0,7478,327,43.89705882352941,42.0,74,3.654434250764526,2,9,16.073394495412845,9,41,14.308868501529052,8,38,1.764525993883792,0,5,0.3669724770642202,491,64,48.3070220399795,1.85,30.697391926317422,2.0,62.574338085539715,30724,3902,6071,55256,41318,910
2018Q4,fastapi/fastapi,https://github.com/fastapi/fastapi.git,102195,0,2018-12-08T08:21:47Z,2018-12-05T10:56:50+04:00,2019-06-03,e2fadcbc90fcffadfb4384396cfbd3b121053948,180,0,26,26,1.0,4067,135,41.55555555555556,41,54,3.674074074074074,2,8,23.333333333333332,16,44,23.333333333333332,16,44,0,0,0,0.0,249,15,48.388888888888886,1.0,3.7184780104049975,1.0,21.734939759036145,5412,18,375,32940,15239,1360
2018Q4,sherlock-project/sherlock,https://github.com/sherlock-project/sherlock.git,91124,0,2018-12-24T14:30:48Z,2018-12-24T15:30:48+01:00,2019-06-22,d35675457d77808a9902bb226add992eaa63f38f,180,0,3,3,1.0,769,13,49.84415584415584,49,78,8.307692307692308,3,24,45.84615384615385,12,214,43.92307692307692,12,189,1.9230769230769231,0,0,0.07692307692307693,163,28,47.19230769230769,1.3166666666666667,2.8630421965683692,1.0,7.50920245398773,1224,104,192,2004,1002,169
2018Q4,gradio-app/gradio,https://github.com/gradio-app/gradio.git,43493,0,2018-12-19T08:24:04Z,2018-09-19T07:30:40-07:00,2019-03-18,ef5ac8a2ad24c8b570ba0e1e94efe861ba4f5d20,180,0,16,16,1.0,3730,111,49.48148148148148,44,86,2.684684684684685,1,6,11.63963963963964,6,27,9.693693693693694,5,25,1.945945945945946,0,6,0.4594594594594595,171,4,48.79783393501805,2.75,7.3764956820566425,13.0,59.19298245614035,10122,277,923,12022,4345,403
2018Q4,jax-ml/jax,https://github.com/jax-ml/jax.git,36274,0,2018-10-25T21:25:02Z,2018-11-17T18:03:33-08:00,2019-05-16,5d1c014509d429001181ff7ffcfcb54bd6aa907d,180,0,60,60,1.0,19307,1543,47.65883100381195,55.0,75,2.442644199611147,1,5,9.261179520414776,5,19,8.066104990278678,5,17,1.1950745301360985,0,1,0.1646143875567077,1064,38,49.64792899408284,2.3484848484848486,6.717586255842168,3.0,25.220864661654137,26835,2366,5365,59339,27031,2100
2018Q4,d2l-ai/d2l-en,https://github.com/d2l-ai/d2l-en.git,29555,0,2018-10-09T01:04:37Z,2018-10-09T01:07:28+00:00,2019-04-07,96e53035694d839db38e34f86dda65bdc21bfe58,180,0,4,4,1.0,1271,76,46.82233502538071,45,76,2.8421052631578947,2.0,5,9.868421052631579,8.0,21,9.210526315789474,7.0,20,0.6578947368421053,1.0,1,0.6578947368421053,41,6,47.013333333333335,1.0,28.817343073593072,1.0,40.68292682926829,1668,225,412,2354,1034,44
2018Q4,jantic/DeOldify,https://github.com/jantic/DeOldify.git,18479,1,2018-10-31T23:32:34Z,2018-10-31T13:26:47-07:00,2019-04-29,334030a0983333293f969664f9147a11e8dfd0d4,180,0,68,68,1.0,13732,1101,20.93559718969555,13.0,52,2.1589464123524067,1,4,9.783832879200727,4,19,8.649409627611263,4,16,1.134423251589464,0,1,0.11716621253405994,64,3,48.48397435897436,2.6139162561576352,10.099600246426627,12.0,220.96875,14142,312,2543,17036,16234,195
2018Q4,pypa/pipx,https://github.com/pypa/pipx.git,12959,0,2018-10-06T18:47:46Z,2018-10-07T22:35:38-07:00,2019-04-05,08e23b3503bd253b1819a9bc7b0caa25edd96a7b,180,0,13,13,1.0,1684,62,47.214285714285715,54.0,69,4.080645161290323,2.5,9,20.548387096774192,11.0,36,20.322580645161292,10.0,36,0.22580645161290322,0.0,0,0.0967741935483871,117,9,49.56410256410256,2.1538461538461537,5.973364382227713,8.0,31.102564102564102,3639,39,523,4829,2759,231
2018Q4,goldmansachs/gs-quant,https://github.com/goldmansachs/gs-quant.git,12912,0,2018-12-14T21:10:40Z,2018-12-14T16:10:40-05:00,2019-06-12,b3c0f49b8bb4b4acee7667c509d524e24f6f8e7e,180,0,59,59,1.0,37797,5546,52.56544502617801,56,99,1.1473133790119006,1.0,1,3.9893617021276597,3.0,3,3.2699242697439597,3.0,3,0.7194374323837,0.0,1,0.32185358817165527,27,4,53.42028985507246,6.195755738414898,49.11995955715597,693.0,2344.3703703703704,63298,207,11464,80839,38729,400
2018Q4,openai/spinningup,https://github.com/openai/spinningup.git,11938,0,2018-11-07T20:52:15Z,2018-11-07T13:00:49-08:00,2019-05-06,97c8c342c45e5bb51005a8515df23ba9c48f0782,180,0,39,39,1.0,5119,189,40.42176870748299,36,70,3.3386243386243386,2,7,22.962962962962962,7,43,16.91005291005291,7,34,6.052910052910053,0,15,0.328042328042328,14,7,40.394299287410924,1.0,15.813888888888888,2.0,261.57142857142856,3662,421,1054,6062,241,57
2019Q1,huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models.git,37134,0,2019-02-02T05:51:12Z,2019-02-01T22:07:34-08:00,2019-07-31,15e66863b1df7ecfaea0d3368d902ba7c246d5dc,180,0,50,50,1.0,9783,492,40.483870967741936,37,77,2.8434959349593494,2.0,6,14.741869918699187,10.0,33,13.689024390243903,8.0,29,1.0528455284552845,0.0,2,0.28252032520325204,122,3,43.65676077265973,2.2325174825174825,16.308828900092305,16.0,176.29508196721312,21508,673,3497,25830,15966,451
2019Q1,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning.git,31324,0,2019-03-31T00:45:57Z,2019-03-30T20:45:58-04:00,2019-09-26,1d7ffd11daad9a6fe66bb9d7572afb28a7aa3802,180,0,19,19,1.0,2774,131,29.901840490797547,24.5,54,3.7938931297709924,2,9,18.427480916030536,11,42,16.47328244274809,9,42,1.9541984732824427,0,6,0.33587786259541985,959,22,28.57434245840043,1.0,4.58084065540054,1.0,12.842544316996872,12316,1863,3044,29278,23594,1352
2019Q1,NVIDIA/Megatron-LM,https://github.com/NVIDIA/Megatron-LM.git,17787,0,2019-03-21T16:15:52Z,2019-03-27T13:55:24-07:00,2019-09-23,93ab4bea59dc5cbf97c079d313741866af4deac9,180,0,48,48,1.0,12256,583,41.57573529411765,41.0,71,3.111492281303602,2,7,14.751286449399657,8,37,13.454545454545455,7,34,1.2967409948542024,0,3,0.41680960548885077,8,2,42.26261230131306,12.84090909090909,55.778517316017314,15.5,1193.125,9545,1447,1871,14216,607,91
2019Q1,qubvel-org/segmentation_models.pytorch,https://github.com/qubvel-org/segmentation_models.pytorch.git,11732,0,2019-03-01T16:21:21Z,2019-03-01T19:24:32+03:00,2019-08-28,f70502e92e26e3ba9d7ffc92fcf2f97667e017a3,180,0,33,33,1.0,1758,92,19.666666666666668,19.5,24,1.815217391304348,1.0,4,10.108695652173912,6.0,26,9.76086956521739,6.0,25,0.34782608695652173,0.0,0,0.043478260869565216,46,3,17.666666666666668,2.5,15.497351421188629,5.5,41.34782608695652,1902,15,456,2642,1128,112
2019Q1,kernc/backtesting.py,https://github.com/kernc/backtesting.py.git,8945,0,2019-01-02T03:11:32Z,2019-01-07T14:11:40+01:00,2019-07-06,8e2bfb53220c9a67c33a5c8b60a92d33f2128f43,180,0,5,5,1.0,2150,119,42.16304347826087,41.0,67,3.2100840336134455,1,7,17.48739495798319,5,49,14.134453781512605,4,33,3.3529411764705883,0,10,0.42016806722689076,14,2,45.07692307692308,2.0,7.44,0.0,4.5,63,13,10,177,102,31
2019Q1,reactive-python/reactpy,https://github.com/reactive-python/reactpy.git,8153,0,2019-02-19T05:25:54Z,2019-02-18T21:26:17-08:00,2019-08-17,c57e90f05321f2672ef3659784a6553330caaacb,180,0,17,17,1.0,1974,157,33.90384615384615,26.0,65,1.78343949044586,1,3,7.777070063694268,5,18,6.789808917197452,4,18,0.9872611464968153,0,1,0.1910828025477707,80,2,37.113207547169814,3.0,8.111712355654518,11.0,69.45,5556,159,1173,9986,7101,292
2019Q1,smacke/ffsubsync,https://github.com/smacke/ffsubsync.git,7869,0,2019-02-24T02:56:44Z,2019-02-23T19:58:33-06:00,2019-08-22,d9798a5d47e1a921c178b8922b7e30374b186e12,180,0,8,8,1.0,475,36,58.833333333333336,69.0,72,2.388888888888889,1.0,5,9.833333333333334,6.0,26,9.833333333333334,6.0,26,0,0.0,0,0.0,52,1,64.6,1.7386363636363638,9.20232623437169,7.0,30.96153846153846,1610,10,167,1990,1358,105
2019Q1,hacs/integration,https://github.com/hacs/integration.git,7698,0,2019-02-26T15:01:10Z,2019-02-26T16:02:39+01:00,2019-08-25,4176b50896f0d51e260704e0aab45a6d60676213,180,0,28,28,1.0,3459,181,22.14516129032258,21.0,34,3.1270718232044197,2,7,14.005524861878452,9,31,12.994475138121548,8,30,1.011049723756906,1,1,0.9834254143646409,176,21,27.451485148514852,1.6705426356589148,4.315779827686106,4.0,69.57954545454545,12246,505,2401,15203,11744,497
2019Q1,google-research/arxiv-latex-cleaner,https://github.com/google-research/arxiv-latex-cleaner.git,7035,0,2019-01-08T06:36:00Z,2019-01-08T08:46:41+01:00,2019-07-07,144351064ae9b6526018785e50087d19738a8bb8,180,0,2,2,1.0,393,24,45.142857142857146,48,77,3.0416666666666665,2.5,7,11.958333333333334,7.5,26,11.083333333333334,6.5,25,0.875,1.0,1,0.5416666666666666,11,4,60.21052631578947,2.2222222222222223,5.213675213675215,10.0,13.818181818181818,152,19,30,295,127,13
2019Q2,9001/copyparty,https://github.com/9001/copyparty.git,46580,0,2019-05-26T15:28:33Z,2019-05-26T15:28:34+00:00,2019-11-22,85454e409a775401499d6b31d98a195c00ff8d16,180,0,18,18,1.0,3356,146,37.260416666666664,35.5,62,4.465753424657534,3.0,9,18.568493150684933,12.0,39,18.068493150684933,11.5,39,0.5,0.0,1,0.2191780821917808,75,1,39.019417475728154,3.090909090909091,13.012256152830036,26.0,43.013333333333335,3226,206,693,4680,1580,193
2019Q2,hummingbot/hummingbot,https://github.com/hummingbot/hummingbot.git,19921,0,2019-04-02T21:41:52Z,2019-04-02T14:42:49-07:00,2019-09-29,4941ec38b8090b8f458d19ca5ad98d667f561b4e,180,0,171,171,1.0,16498,948,51.146496815286625,47.0,91,2.901898734177215,2.0,7,11.718354430379748,6.0,30,11.352320675105485,5.0,29,0.36603375527426163,0.0,1,0.10443037974683544,669,18,51.90921985815603,2.0,6.014744056264326,4.0,48.32436472346786,32329,705,4890,63588,35452,1828
2019Q2,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper.git,16577,0,2019-04-18T13:55:43Z,2019-04-20T13:45:11+03:00,2019-10-17,c0bf4bd0067d8d7618e40d27b2626e6f3cba4fce,180,0,6,6,1.0,840,56,51.96153846153846,53.5,71,3.0535714285714284,2.0,5,9.875,5.0,14,9.857142857142858,5.0,14,0.017857142857142856,0.0,0,0.017857142857142856,207,17,51.31147540983606,1.4666666666666666,3.13825220682447,1.0,6.1980676328502415,1283,61,256,8146,3102,349
2019Q2,ddbourgin/numpy-ml,https://github.com/ddbourgin/numpy-ml.git,16330,0,2019-04-06T22:29:49Z,2019-03-13T00:43:09-04:00,2019-09-09,e8b7c983f2f2776e0a691667a07f72e6cc83019d,180,0,75,75,1.0,23624,901,46.0640522875817,50,71,2.551609322974473,1,6,23.362930077691455,17,52,13.440621531631521,9,31,9.922308546059934,1,28,0.6415094339622641,165,6,45.80047932893949,3.9444444444444446,43.88436033027032,19.0,258.55151515151516,42661,1669,8480,63868,41576,383
2019Q2,encode/httpx,https://github.com/encode/httpx.git,15468,0,2019-04-04T12:27:00Z,2019-04-04T13:27:55+01:00,2019-10-01,a0282569d5f74bb6ef7a8f5e88ac37257acbe6f2,180,0,34,34,1.0,7016,487,42.68458781362007,47,71,2.3429158110882957,2,5,10.708418891170432,6,29,10.15605749486653,6,29,0.5523613963039015,0,3,0.15195071868583163,296,36,47.736666666666665,2.25,7.526568311746964,8.0,68.43243243243244,20256,600,3372,32903,20780,1215
2019Q2,sissbruecker/linkding,https://github.com/sissbruecker/linkding.git,11162,0,2019-06-28T05:34:23Z,2019-06-27T08:09:51+02:00,2019-12-24,1f7ccb214a75e0ebedbc6c88a30092efe89c35d1,180,0,33,33,1.0,1005,48,40.10126582278481,37,74,1.9791666666666667,2.0,3,7.916666666666667,5.0,20,7.916666666666667,5.0,20,0,0.0,0,0.0,30,1,41.11340206185567,3.5726495726495724,5.995246235246236,21.5,28.133333333333333,844,97,233,1174,448,104
2019Q2,kedro-org/kedro,https://github.com/kedro-org/kedro.git,10989,0,2019-04-18T10:29:56Z,2019-05-16T14:10:52+01:00,2019-11-12,b97440aed1b75031d2201aafe604c030845b30ac,180,0,97,95,0.979381443298969,13597,520,51.167495219885275,65,76,2.4326923076923075,2.0,5,15.559615384615384,9.5,37,10.459615384615384,7.0,22,5.1,1.0,15,0.5096153846153846,177,27,54.45142296368989,2.9272727272727272,11.829754289622267,5.0,28.35593220338983,5019,1019,847,17376,5720,722
2019Q2,hydra-ecosystem/hydra,https://github.com/hydra-ecosystem/hydra.git,10641,0,2019-06-12T19:33:15Z,2019-06-12T12:36:35-07:00,2019-12-09,492ac9e7ec5ded70ee736d121868bc49f8845b83,180,0,38,38,1.0,2982,182,55.758620689655174,70.0,80,3.0714285714285716,2.0,7,12.54945054945055,8.0,29,11.802197802197803,8.0,28,0.7472527472527473,0.0,4,0.15934065934065933,216,6,52.932562620423894,2.5,4.615922275112662,8.0,39.226851851851855,8473,519,1421,17643,11178,1010
2019Q2,vwxyzjn/cleanrl,https://github.com/vwxyzjn/cleanrl.git,10378,0,2019-06-07T16:31:50Z,2019-06-07T12:31:50-04:00,2019-12-04,15ca4add608e241e867ba1e78867284a5f3b895a,180,0,20,20,1.0,3112,84,41.857142857142854,42,64,1.5357142857142858,1.0,3,8.833333333333334,5.0,20,8.69047619047619,5.0,20,0.14285714285714285,0.0,0,0.023809523809523808,45,1,43.394067796610166,1.5,29.95243999539416,6.0,66.35555555555555,2986,236,498,3734,759,99
2019Q2,seemoo-lab/opendrop,https://github.com/seemoo-lab/opendrop.git,9734,0,2019-05-14T08:07:50Z,2019-05-16T11:28:33+02:00,2019-11-12,a61a2f6d9e03ef9ee99917cea7fe0a436b9d9556,180,0,8,8,1.0,3435,199,29.81767955801105,26,54,3.2160804020100504,2,8,13.341708542713567,6,37,11.768844221105528,5,34,1.5728643216080402,1,3,0.592964824120603,10,3,10.0,1.0,1.3539682539682538,2.0,6.7,67,1,4,89,122,22
2019Q3,facebookresearch/detectron2,https://github.com/facebookresearch/detectron2.git,34703,0,2019-09-05T21:30:20Z,2019-10-10T09:03:55-07:00,2020-04-07,b8f4eebeb06827d49e31738c0997f919dac26aba,180,0,164,164,1.0,33395,1257,50.155855096882895,53.0,78,3.594272076372315,2,8,20.8321400159109,13,49,16.34447096260939,9,39,4.487669053301511,0,13,0.4606205250596659,301,59,51.479025710419485,2.25,7.850422150889101,6.0,33.76079734219269,10162,739,1561,14874,4534,784
2019Q3,deezer/spleeter,https://github.com/deezer/spleeter.git,28419,0,2019-09-26T15:40:46Z,2019-09-26T17:40:47+02:00,2020-03-24,89d78bf31f4e247990b73f1e7b5997fa81cee562,180,0,25,25,1.0,3238,149,28.764227642276424,29,52,2.1073825503355703,1,4,14.993288590604028,12,29,10.422818791946309,7,21,4.570469798657718,5,9,0.7785234899328859,65,10,28.645962732919255,2.0,5.952326313017869,2.0,57.07692307692308,3710,161,658,4922,1378,144
2019Q3,huggingface/sentence-transformers,https://github.com/huggingface/sentence-transformers.git,19078,0,2019-07-24T10:53:51Z,2019-07-25T09:43:15+02:00,2020-01-21,b307063782ae2f1014a73262e1d29c910f9b4cf3,180,0,46,46,1.0,3429,199,47.65714285714286,38,89,2.9447236180904524,2,5,12.99497487437186,6,32,11.045226130653266,5,26,1.949748743718593,0,9,0.2864321608040201,53,5,50.7979797979798,2.083333333333333,10.239393227590371,3.0,58.35849056603774,3093,99,786,6320,3924,230
2019Q3,NVIDIA-NeMo/Speech,https://github.com/NVIDIA-NeMo/Speech.git,18407,0,2019-08-05T20:16:42Z,2019-08-06T16:45:03-07:00,2020-02-02,c5a75494da8a45e602e782b6113191b029674b6f,180,0,129,129,1.0,26677,1264,41.05430183356841,41.0,69,2.910601265822785,1.0,6,15.65110759493671,8.0,35,13.018987341772151,6.0,29,2.632120253164557,0.0,10,0.2958860759493671,793,31,43.85546565127717,2.0,10.148418572458624,3.0,110.26860025220681,87443,6303,16019,153078,109585,3145
2019Q3,tgbot-collection/YYeTsBot,https://github.com/tgbot-collection/YYeTsBot.git,16248,0,2019-08-15T07:50:56Z,2019-08-15T15:50:57+08:00,2020-02-11,31b7ef0a1e827ee42ca7059714fe0b6f347597a1,180,0,6,6,1.0,324,14,21.56,17,31,2.2857142857142856,1.0,5,11.214285714285714,6.0,33,11.214285714285714,6.0,33,0,0.0,0,0.0,10,1,32.0,2.0555555555555554,4.214444444444444,5.0,9.8,98,6,19,123,41,19
