name,found,repository_url,downloads,stargazers_count,forks_count,subscribers_count,open_issues_count,total_committers,total_commits,archived
absl-py,True,https://github.com/abseil/abseil-py,51192428.0,2450.0,279.0,68.0,24.0,49.0,485.0,False
absolufy-imports,True,https://github.com/MarcoGorelli/absolufy-imports,329674.0,161.0,14.0,1.0,2.0,5.0,103.0,True
accelerate,True,https://github.com/huggingface/accelerate,21183759.0,9839.0,1460.0,94.0,114.0,194.0,1121.0,False
adal,True,https://github.com/AzureAD/azure-activedirectory-library-for-python,33451688.0,259.0,90.0,26.0,0.0,33.0,267.0,True
adapt-parser,True,https://github.com/MycroftAI/adapt,2682.0,721.0,161.0,73.0,12.0,21.0,154.0,False
adaptive-classifier,True,https://github.com/codelion/adaptive-classifier,27023.0,522.0,36.0,9.0,1.0,,,False
adb-shell,True,https://github.com/JeffLIrion/adb_shell,113709.0,607.0,70.0,12.0,31.0,12.0,186.0,False
addict,True,https://github.com/mewwts/addict,8053472.0,2544.0,132.0,51.0,26.0,,,False
aerich,True,https://github.com/tortoise/aerich,206322.0,1084.0,113.0,15.0,23.0,34.0,333.0,False
agent-client-protocol,True,https://github.com/agentclientprotocol/python-sdk,31441768.0,319.0,38.0,9.0,2.0,,,False
agent-protocol,True,https://github.com/AI-Engineers-Foundation/agent-protocol,1018.0,1462.0,185.0,17.0,49.0,19.0,304.0,False
agentops,True,https://github.com/AgentOps-AI/agentops,197624.0,5806.0,618.0,51.0,174.0,22.0,479.0,False
agentscope,True,https://github.com/agentscope-ai/agentscope,706996.0,29472.0,3395.0,155.0,339.0,,,False
aim,True,https://github.com/aimhubio/aim,91637.0,6248.0,409.0,42.0,470.0,81.0,1915.0,False
aioboto3,True,https://github.com/terricain/aioboto3,36026259.0,1002.0,96.0,10.0,24.0,36.0,355.0,False
aiodns,True,https://github.com/aio-libs/aiodns,17531598.0,592.0,76.0,12.0,15.0,26.0,105.0,False
aiofiles,True,https://github.com/Tinche/aiofiles,144320143.0,3255.0,167.0,35.0,57.0,41.0,241.0,False
aiogithubapi,True,https://github.com/ludeeus/aiogithubapi,261436.0,28.0,19.0,1.0,4.0,11.0,252.0,False
aiohappyeyeballs,True,https://github.com/aio-libs/aiohappyeyeballs,476245376.0,45.0,19.0,7.0,6.0,8.0,126.0,False
aiohttp,True,https://github.com/aio-libs/aiohttp,575568417.0,16531.0,2394.0,214.0,221.0,774.0,9882.0,False
aiohttp-cors,True,https://github.com/aio-libs/aiohttp-cors,20333672.0,220.0,61.0,10.0,35.0,17.0,306.0,False
aiomysql,True,https://github.com/aio-libs/aiomysql,13451734.0,1897.0,272.0,39.0,117.0,104.0,1110.0,False
aioredlock,True,https://github.com/joanvila/aioredlock,103395.0,317.0,52.0,8.0,13.0,18.0,162.0,False
aiortc,True,https://github.com/aiortc/aiortc,2079776.0,5084.0,886.0,95.0,32.0,28.0,1208.0,False
aiosignal,True,https://github.com/aio-libs/aiosignal,505857982.0,130.0,13.0,11.0,5.0,9.0,551.0,False
aiosqlite,True,https://github.com/omnilib/aiosqlite,72000759.0,1571.0,107.0,10.0,39.0,38.0,349.0,False
airspeed,True,https://github.com/purcell/airspeed,40127.0,91.0,39.0,7.0,12.0,21.0,201.0,False
aiter,True,https://github.com/richardkiss/aiter,571.0,9.0,9.0,0.0,1.0,2.0,36.0,False
akshare,True,https://github.com/akfamily/akshare,2748602.0,22246.0,3470.0,259.0,1.0,65.0,4071.0,False
alabaster,True,https://github.com/sphinx-doc/alabaster,23835617.0,778.0,188.0,33.0,72.0,38.0,384.0,False
albumentations,True,https://github.com/albumentations-team/albumentations,4220183.0,15311.0,1708.0,6.0,0.0,140.0,705.0,True
alembic,True,https://github.com/sqlalchemy/alembic,199105558.0,4359.0,370.0,24.0,129.0,194.0,1624.0,False
alibabacloud-credentials,True,https://github.com/aliyun/credentials-python,6633378.0,9.0,12.0,3.0,6.0,4.0,44.0,False
alibabacloud-dingtalk,True,https://github.com/aliyun/alibabacloud-sdk,1265958.0,96.0,23.0,6.0,10.0,14.0,10948.0,False
alibabacloud-tea-openapi,True,https://github.com/aliyun/darabonba-openapi,6039609.0,21.0,13.0,3.0,29.0,14.0,197.0,False
alibabacloud-tea-util,True,https://github.com/aliyun/tea-util,3815992.0,14.0,13.0,3.0,10.0,20.0,345.0,False
aliyun-python-sdk-core,True,https://github.com/aliyun/aliyun-openapi-python-sdk,4848459.0,1044.0,578.0,74.0,21.0,40.0,3726.0,False
altgraph,True,https://github.com/ronaldoussoren/altgraph,13582460.0,23.0,9.0,3.0,7.0,5.0,166.0,False
amazon-kclpy,True,https://github.com/awslabs/amazon-kinesis-client-python,62966.0,377.0,227.0,45.0,101.0,22.0,67.0,False
amqp,True,https://github.com/celery/py-amqp,47799107.0,309.0,198.0,22.0,38.0,102.0,989.0,False
aniso8601,True,https://codeberg.org/nielsenb-jf/aniso8601,9036160.0,,,,,7.0,720.0,
annotated-types,True,https://github.com/annotated-types/annotated-types,844164941.0,612.0,27.0,9.0,13.0,15.0,74.0,False
annoy,True,https://github.com/spotify/annoy,1283791.0,14292.0,1227.0,302.0,86.0,86.0,646.0,False
ansible,True,https://github.com/ansible-community/ansible-build-data,10037811.0,144.0,49.0,17.0,10.0,,,False
ansible-builder,True,https://github.com/ansible/ansible-builder,709496.0,352.0,102.0,28.0,28.0,42.0,523.0,False
ansible-core,True,https://github.com/ansible/ansible,15325585.0,70581.0,24347.0,1921.0,838.0,6643.0,49292.0,False
ansible-runner,True,https://github.com/ansible/ansible-runner,1757664.0,1083.0,382.0,45.0,104.0,109.0,1189.0,False
anthropic,True,https://github.com/anthropics/anthropic-sdk-python,180732587.0,3880.0,838.0,183.0,158.0,,,False
anyconfig,True,https://github.com/ssato/python-anyconfig,526134.0,288.0,38.0,12.0,22.0,19.0,3350.0,False
anyio,True,https://github.com/agronholm/anyio,1047015086.0,2536.0,250.0,26.0,105.0,55.0,1041.0,False
anyjson,True,https://bitbucket.org/runeh/anyjson,105056.0,,,,,,,
apache-libcloud,True,https://github.com/apache/libcloud,774870.0,2124.0,929.0,79.0,105.0,482.0,8925.0,False
apache-tvm-ffi,True,https://github.com/apache/tvm-ffi,7237918.0,445.0,93.0,7.0,12.0,,,False
appdirs,True,https://github.com/ActiveState/appdirs,30495461.0,1079.0,98.0,60.0,44.0,37.0,169.0,False
apprise,True,https://github.com/caronc/apprise,9829463.0,17070.0,630.0,76.0,29.0,53.0,642.0,False
apscheduler,True,https://github.com/agronholm/apscheduler,43742464.0,7619.0,778.0,127.0,53.0,57.0,1241.0,False
argbind,True,https://github.com/pseeth/argbind,199945.0,45.0,4.0,1.0,4.0,2.0,86.0,False
argon2-cffi,True,https://github.com/hynek/argon2-cffi,65959694.0,731.0,56.0,8.0,1.0,19.0,536.0,False
argostranslate,True,https://github.com/argosopentech/argos-translate,332908.0,6422.0,483.0,60.0,160.0,31.0,763.0,False
argparse,True,https://github.com/ThomasWaldmann/argparse,16851234.0,57.0,18.0,0.0,0.0,,,True
aria2p,True,https://github.com/pawamoy/aria2p,28646.0,472.0,94.0,11.0,32.0,10.0,437.0,False
arrow,True,https://github.com/arrow-py/arrow,67460814.0,9050.0,778.0,133.0,192.0,292.0,1104.0,False
arxiv,True,https://github.com/lukasschwab/arxiv.py,11645602.0,1541.0,151.0,16.0,2.0,15.0,133.0,False
asn1crypto,True,https://github.com/wbond/asn1crypto,149445655.0,362.0,146.0,23.0,54.0,39.0,758.0,False
aspy-yaml,True,https://github.com/asottile/aspy.yaml,152983.0,8.0,6.0,1.0,0.0,,,True
ast-grep-cli,True,https://github.com/ast-grep/ast-grep,3425392.0,15726.0,437.0,44.0,45.0,53.0,2731.0,False
astor,True,https://github.com/berkerpeksag/astor,28269589.0,865.0,104.0,21.0,20.0,35.0,235.0,False
astral,True,https://github.com/sffjunkie/astral,1416332.0,268.0,49.0,11.0,61.0,17.0,1112.0,False
asttokens,True,https://github.com/gristlabs/asttokens,112828132.0,194.0,46.0,9.0,14.0,16.0,342.0,False
astunparse,True,https://github.com/simonpercivall/astunparse,11105157.0,230.0,51.0,9.0,25.0,,,False
async-cache,True,https://github.com/iamsinghrajat/async-cache,268588.0,105.0,28.0,2.0,1.0,7.0,74.0,False
async-generator,True,https://github.com/python-trio/async_generator,4020621.0,104.0,28.0,9.0,10.0,,,False
async-timeout,True,https://github.com/aio-libs/async-timeout,171518591.0,572.0,58.0,14.0,11.0,27.0,363.0,True
async-tio,True,https://github.com/Tom-the-Bomb/async-tio,4359.0,10.0,2.0,1.0,0.0,,,False
asyncache,True,,1235026.0,2126.0,159.0,27.0,12.0,9.0,258.0,False
asyncio,True,https://github.com/python/asyncio,23761139.0,1080.0,180.0,6.0,86.0,,,True
asyncpg,True,https://github.com/MagicStack/asyncpg,114529007.0,8078.0,465.0,106.0,302.0,88.0,818.0,False
asyncssh,True,https://github.com/ronf/asyncssh,14151121.0,1754.0,179.0,36.0,15.0,27.0,1253.0,False
asyncstdlib,True,https://github.com/maxfischer2781/asyncstdlib,5510521.0,382.0,26.0,6.0,2.0,10.0,199.0,False
atomicwrites,True,https://github.com/untitaker/python-atomicwrites,4894311.0,321.0,48.0,0.0,5.0,,,True
attrdict,True,https://github.com/bcj/AttrDict,463678.0,272.0,126.0,1.0,17.0,,,True
attrs,True,https://github.com/python-attrs/attrs,867114525.0,5833.0,471.0,56.0,150.0,169.0,1599.0,False
audioread,True,https://github.com/beetbox/audioread,8410218.0,538.0,112.0,21.0,45.0,25.0,237.0,False
audioseal,True,https://github.com/facebookresearch/audioseal,59306.0,778.0,101.0,19.0,21.0,,,False
authlib,True,https://github.com/authlib/authlib,123148648.0,5406.0,560.0,57.0,142.0,125.0,1301.0,False
autocorrect-py,True,https://github.com/huacnlee/autocorrect,6759.0,1624.0,65.0,4.0,7.0,11.0,864.0,False
autoflake,True,https://github.com/PyCQA/autoflake,6359596.0,952.0,96.0,11.0,43.0,38.0,628.0,False
autograd,True,https://github.com/HIPS/autograd,4884255.0,7519.0,939.0,204.0,181.0,61.0,1269.0,False
autopep8,True,https://github.com/hhatto/autopep8,8776857.0,4660.0,284.0,70.0,135.0,58.0,2576.0,False
av,True,https://github.com/PyAV-Org/PyAV,30364221.0,3275.0,444.0,56.0,8.0,95.0,1476.0,False
awscli,True,https://github.com/aws/aws-cli,125685821.0,17235.0,4640.0,562.0,728.0,451.0,8300.0,False
azure,True,https://github.com/Azure/azure-sdk-for-python,1612966.0,5597.0,3354.0,506.0,1117.0,747.0,17837.0,False
azure-ai-formrecognizer,True,https://github.com/Azure/azure-sdk-for-python,1737194.0,5593.0,3352.0,505.0,1124.0,747.0,17837.0,False
azure-ai-translation-text,True,https://github.com/Azure/azure-sdk-for-python,297527.0,5593.0,3352.0,505.0,1124.0,747.0,17837.0,False
azure-cognitiveservices-speech,True,,2487400.0,,,,,,,
azure-core,True,https://github.com/Azure/azure-sdk-for-python,200933407.0,5593.0,3352.0,505.0,1124.0,747.0,17837.0,False
azure-cosmos,True,https://github.com/Azure/azure-sdk-for-python,19284909.0,5593.0,3352.0,505.0,1124.0,747.0,17837.0,False
azure-eventhub,True,https://github.com/Azure/azure-sdk-for-python,10762473.0,5593.0,3352.0,505.0,1124.0,747.0,17837.0,False
azure-identity,True,https://github.com/Azure/azure-sdk-for-python,186830750.0,5593.0,3352.0,505.0,1124.0,747.0,17837.0,False
azure-keyvault-certificates,True,https://github.com/Azure/azure-sdk-for-python,13211155.0,5593.0,3352.0,505.0,1124.0,747.0,17837.0,False
azure-keyvault-secrets,True,https://github.com/Azure/azure-sdk-for-python,50980323.0,5590.0,3349.0,505.0,1136.0,747.0,17837.0,False
azure-search-documents,True,https://github.com/Azure/azure-sdk-for-python,6033373.0,5593.0,3352.0,505.0,1124.0,747.0,17837.0,False
azure-storage-blob,True,https://github.com/Azure/azure-sdk-for-python,115501507.0,5591.0,3350.0,505.0,1130.0,747.0,17837.0,False
babel,True,https://github.com/python-babel/babel,117369304.0,1464.0,492.0,47.0,236.0,169.0,1446.0,False
babeldoc,True,https://github.com/funstory-ai/BabelDOC,51343.0,9395.0,778.0,41.0,84.0,,,False
backoff,True,https://github.com/litl/backoff,174550566.0,2694.0,155.0,3.0,64.0,41.0,268.0,True
backports-shutil-get-terminal-size,True,https://github.com/chrippa/backports.shutil_get_terminal_size,386303.0,8.0,9.0,2.0,4.0,,,False
backports-ssl-match-hostname,True,https://bitbucket.org/brandon/backports.ssl_match_hostname,509072.0,,,,,,,
backports-statistics,True,https://github.com/graingert/backports.statistics,4920.0,1.0,2.0,1.0,0.0,,,False
backtrader,True,https://github.com/mementum/backtrader,293691.0,13671.0,3809.0,607.0,50.0,58.0,2289.0,False
baidu-aip,True,,38006.0,,,,,,,
baidusearch,True,https://github.com/amazingcoderpro/python-baidusearch,19752.0,157.0,16.0,1.0,3.0,,,False
baostock,True,,576214.0,,,,,,,
base58,True,https://github.com/keis/base58,4057825.0,187.0,63.0,3.0,2.0,,,False
basicsr,True,https://github.com/xinntao/BasicSR,262598.0,8368.0,1407.0,86.0,353.0,22.0,494.0,False
bcdoc,True,https://github.com/botocore/bcdoc,9170.0,,,,,,,
bcolz,True,https://github.com/Blosc/bcolz,9389.0,957.0,148.0,1.0,131.0,,,True
bcrypt,True,https://github.com/pyca/bcrypt,187278881.0,1120.0,153.0,26.0,7.0,31.0,498.0,False
beaker-py,True,https://github.com/allenai/beaker,47360.0,15.0,2.0,5.0,6.0,7.0,399.0,False
beautifulsoup4,True,,445916810.0,,,,,,,
beautifultable,True,https://github.com/pri22296/beautifultable,207543.0,149.0,18.0,6.0,29.0,,,False
bert-score,True,https://github.com/Tiiiger/bert_score,710013.0,1918.0,239.0,18.0,46.0,22.0,158.0,False
best-download,True,https://github.com/EleutherAI/best-download,8698.0,19.0,6.0,1.0,1.0,3.0,27.0,False
biliup,True,https://github.com/ForgQi/bilibiliupload,13531.0,2012.0,300.0,19.0,73.0,30.0,430.0,False
billiard,True,https://github.com/celery/billiard,50065345.0,435.0,263.0,22.0,87.0,98.0,665.0,False
biopython,True,https://github.com/biopython/biopython,4542246.0,5179.0,1941.0,163.0,610.0,483.0,15524.0,False
bitsandbytes,True,https://github.com/bitsandbytes-foundation/bitsandbytes,5236398.0,8452.0,920.0,52.0,70.0,92.0,668.0,False
bitstring,True,https://github.com/scott-griffiths/bitstring,4522714.0,446.0,79.0,12.0,10.0,14.0,797.0,False
black,True,https://github.com/psf/black,148124390.0,38855.0,2454.0,228.0,393.0,442.0,1791.0,False
bleach,True,https://github.com/mozilla/bleach,65982006.0,2766.0,262.0,41.0,0.0,81.0,712.0,True
blendmodes,True,https://github.com/FHPythonUtils/BlendModes,270845.0,37.0,1.0,2.0,0.0,2.0,55.0,False
blessed,True,https://github.com/jquast/blessed,11295444.0,1494.0,84.0,21.0,3.0,,,False
blessings,True,https://github.com/erikrose/blessings,940873.0,1488.0,151.0,29.0,32.0,,,False
blinker,True,https://github.com/pallets-eco/blinker,190321039.0,2085.0,189.0,37.0,0.0,21.0,237.0,False
blobfile,True,https://github.com/blobfile/blobfile,14151437.0,73.0,41.0,1.0,12.0,,,False
blspy,True,https://github.com/Chia-Network/bls-signatures,33534.0,306.0,209.0,56.0,0.0,53.0,559.0,True
bokeh,True,https://github.com/bokeh/bokeh,6552944.0,20437.0,4260.0,422.0,846.0,684.0,17380.0,False
boto,True,https://github.com/boto/boto,6118608.0,6417.0,2207.0,3.0,1117.0,683.0,5475.0,True
boto3,True,https://github.com/boto/boto3,2943968547.0,9893.0,1987.0,224.0,191.0,166.0,4286.0,False
botocore,True,https://github.com/boto/botocore,1001601926.0,1641.0,1173.0,62.0,193.0,203.0,8333.0,False
bottleneck,True,https://github.com/pydata/bottleneck,8707246.0,1181.0,114.0,30.0,60.0,33.0,1219.0,False
brotli,True,https://github.com/google/brotli,87155242.0,14852.0,1350.0,322.0,100.0,110.0,862.0,False
browser-cookie3,True,https://github.com/borisbabic/browser_cookie3,2635070.0,1072.0,168.0,13.0,46.0,42.0,107.0,False
browser-use,True,https://github.com/browser-use/browser-use,42112850.0,111923.0,12295.0,464.0,396.0,,,False
browsergym,True,,38435.0,158.0,14.0,2.0,6.0,,,False
bs4,True,,21039923.0,,,,,,,
build,True,https://github.com/pypa/build,121465289.0,854.0,166.0,24.0,6.0,59.0,818.0,False
bz2file,True,https://github.com/nvawda/bz2file,354080.0,17.0,13.0,3.0,5.0,,,False
cachecontrol,True,https://github.com/psf/cachecontrol,123158751.0,504.0,148.0,17.0,38.0,81.0,444.0,False
cached-path,True,https://github.com/allenai/cached_path,532071.0,47.0,22.0,5.0,28.0,6.0,177.0,False
cached-property,True,https://github.com/pydanny/cached-property,24143203.0,705.0,77.0,14.0,42.0,27.0,179.0,False
cachetools,True,https://github.com/tkem/cachetools,274430370.0,2775.0,204.0,23.0,2.0,13.0,306.0,False
cachy,True,https://github.com/sdispater/cachy,419217.0,43.0,18.0,3.0,26.0,,,False
caldav,True,https://github.com/python-caldav/caldav,675740.0,323.0,98.0,11.0,69.0,58.0,721.0,False
camel-ai,True,https://github.com/camel-ai/camel,77662.0,17646.0,2059.0,121.0,483.0,,,False
camoufox,True,https://github.com/daijro/camoufox,988932.0,11689.0,994.0,61.0,90.0,6.0,242.0,False
capstone,True,https://github.com/aquynh/capstone,2872691.0,8975.0,1717.0,285.0,365.0,325.0,4488.0,False
catboost,True,https://github.com/catboost/catboost,6013072.0,9087.0,1332.0,186.0,719.0,1139.0,46922.0,False
cbor2,True,https://github.com/agronholm/cbor2,83422260.0,304.0,76.0,7.0,18.0,29.0,435.0,False
ccxt,True,https://github.com/ccxt/ccxt,4490344.0,43692.0,8814.0,944.0,790.0,780.0,67270.0,False
cdp-use,True,https://github.com/browser-use/cdp-use,7533599.0,195.0,15.0,2.0,6.0,,,False
celery,True,https://github.com/celery/celery,49110278.0,28854.0,5145.0,452.0,747.0,1324.0,11773.0,False
certifi,True,https://github.com/certifi/python-certifi,1711972708.0,992.0,298.0,37.0,4.0,38.0,248.0,False
cf-clearance,True,https://github.com/vvanglro/cf_clearance,10388.0,361.0,56.0,8.0,1.0,6.0,76.0,False
cffi,True,https://github.com/python-cffi/cffi,1108170364.0,279.0,88.0,10.0,44.0,86.0,3229.0,False
chainlit,True,https://github.com/Chainlit/chainlit,682078.0,12418.0,1742.0,60.0,139.0,85.0,838.0,False
channels,True,https://github.com/django/channels,5379010.0,6351.0,825.0,150.0,122.0,273.0,1263.0,False
channels-redis,True,https://github.com/django/channels_redis,4722810.0,650.0,199.0,30.0,54.0,68.0,271.0,False
chardet,True,https://github.com/chardet/chardet,197538382.0,2666.0,306.0,46.0,0.0,52.0,324.0,False
charset-normalizer,True,https://github.com/jawah/charset_normalizer,1465923060.0,792.0,67.0,6.0,4.0,20.0,596.0,False
chex,True,https://github.com/google-deepmind/chex,2349790.0,954.0,72.0,15.0,78.0,,,False
chromadb,True,https://github.com/chroma-core/chroma,10110168.0,29202.0,2477.0,137.0,819.0,17.0,403.0,False
chromadb-client,True,https://github.com/chroma-core/chroma,337909.0,29202.0,2477.0,137.0,819.0,17.0,403.0,False
chromedriver-autoinstaller,True,https://github.com/yeongbin-jo/python-chromedriver-autoinstaller,472472.0,251.0,77.0,8.0,17.0,19.0,68.0,False
chz,True,https://github.com/openai/chz,981251.0,238.0,13.0,4.0,5.0,,,False
cisco-ai-skill-scanner,True,https://github.com/cisco-ai-defense/skill-scanner,429580.0,2463.0,312.0,13.0,13.0,,,False
clang-format,True,https://github.com/ssciwr/clang-format-wheel,4064355.0,25351.0,10296.0,590.0,23257.0,5523.0,495578.0,False
clean-fid,True,https://github.com/GaParmar/clean-fid,436204.0,1167.0,81.0,7.0,34.0,14.0,207.0,False
cleo,True,https://github.com/python-poetry/cleo,57512708.0,1353.0,95.0,24.0,56.0,41.0,512.0,False
click,True,https://github.com/pallets/click,1047549131.0,15104.0,1381.0,185.0,124.0,373.0,1575.0,False
click-default-group,True,https://github.com/click-contrib/click-default-group,7484123.0,78.0,18.0,3.0,14.0,7.0,44.0,False
clip-anytorch,True,https://github.com/rom1504/CLIP,134239.0,38.0,10.0,1.0,2.0,,,False
clipboard,True,https://github.com/terryyin/clipboard,492232.0,87.0,6.0,3.0,3.0,4.0,6.0,False
cloudpickle,True,https://github.com/cloudpipe/cloudpickle,146292963.0,1939.0,194.0,31.0,109.0,61.0,389.0,False
cmake,True,https://github.com/scikit-build/cmake-python-distributions,19016221.0,111.0,34.0,18.0,29.0,18.0,553.0,False
cn2an,True,https://github.com/Ailln/cn2an,252648.0,742.0,79.0,5.0,23.0,5.0,125.0,False
coca-pytorch,True,https://github.com/lucidrains/CoCa-pytorch,2489.0,1179.0,89.0,14.0,6.0,,,False
codecov,True,https://github.com/codecov/codecov-python,842468.0,184.0,135.0,1.0,23.0,61.0,582.0,True
codetiming,True,https://github.com/realpython/codetiming,1071830.0,312.0,45.0,6.0,6.0,,,False
cohere,True,https://github.com/cohere-ai/cohere-python,22379041.0,398.0,94.0,23.0,22.0,44.0,381.0,False
colorama,True,https://github.com/tartley/colorama,334469303.0,3544.0,253.0,48.0,121.0,49.0,279.0,False
coloredlogs,True,https://github.com/xolox/python-coloredlogs,37016349.0,559.0,43.0,10.0,37.0,15.0,249.0,False
colorlog,True,https://github.com/borntyping/python-colorlog,52081489.0,964.0,98.0,11.0,0.0,34.0,221.0,False
comfykit,True,https://github.com/puke3615/ComfyKit,6357.0,1.0,0.0,0.0,0.0,,,False
commentjson,True,https://github.com/vaidik/commentjson,2066750.0,109.0,27.0,6.0,13.0,8.0,59.0,False
commonmark,True,https://github.com/rtfd/commonmark.py,4787369.0,236.0,65.0,1.0,0.0,,,True
comtypes,True,https://github.com/enthought/comtypes,3544039.0,275.0,95.0,58.0,92.0,33.0,759.0,False
config,True,,809283.0,,,,,,,
configargparse,True,https://github.com/bw2/ConfigArgParse,20685076.0,679.0,116.0,16.0,74.0,,,False
configobj,True,https://github.com/DiffSK/configobj,6515489.0,338.0,86.0,16.0,71.0,6.0,190.0,False
configparser,True,https://github.com/jaraco/configparser,9282565.0,62.0,20.0,5.0,0.0,19.0,516.0,False
configspace,True,https://github.com/automl/ConfigSpace,235207.0,225.0,95.0,9.0,28.0,42.0,574.0,False
conformer,True,https://github.com/lucidrains/conformer,546925.0,437.0,57.0,7.0,6.0,1.0,24.0,False
confusable-homoglyphs,True,https://github.com/vhf/confusable_homoglyphs,1514481.0,166.0,19.0,1.0,3.0,4.0,40.0,True
contextvars,True,https://github.com/MagicStack/contextvars,1222116.0,90.0,9.0,6.0,6.0,,,False
contourpy,True,https://github.com/contourpy/contourpy,162488645.0,113.0,30.0,1.0,12.0,9.0,406.0,False
cookiecutter,True,https://github.com/cookiecutter/cookiecutter,8281756.0,25067.0,2275.0,221.0,313.0,328.0,2506.0,False
coolname,True,https://github.com/alexanderlukanin13/coolname,6935437.0,185.0,16.0,4.0,3.0,3.0,149.0,False
coverage,True,https://github.com/coveragepy/coveragepy,295693356.0,3411.0,520.0,34.0,305.0,181.0,6501.0,False
coveralls,True,https://github.com/TheKevJames/coveralls-python,855685.0,569.0,184.0,6.0,5.0,68.0,435.0,False
cpm-kernels,True,,81792.0,,,,,,,
cppimport,True,https://github.com/tbenthompson/cppimport,71817.0,1229.0,73.0,39.0,11.0,18.0,180.0,False
crawl4ai,True,https://github.com/unclecode/crawl4ai,1481979.0,81348.0,8389.0,414.0,172.0,,,False
crewai-tools,True,https://github.com/crewAIInc/crewAI,25090865.0,57892.0,8294.0,392.0,773.0,164.0,922.0,False
croniter,True,https://github.com/pallets-eco/croniter,88574014.0,560.0,128.0,11.0,9.0,74.0,547.0,False
cryptography,True,https://github.com/pyca/cryptography,1265843878.0,7760.0,1822.0,131.0,33.0,330.0,10977.0,False
cssselect,True,https://github.com/scrapy/cssselect,21812865.0,310.0,69.0,21.0,16.0,29.0,291.0,False
ctranslate2,True,https://github.com/OpenNMT/CTranslate2,12442831.0,3362.0,298.0,59.0,188.0,46.0,2113.0,False
ctypescrypto,True,https://github.com/vbwagner/ctypescrypto,769.0,23.0,15.0,4.0,5.0,,,False
cufflinks,True,https://github.com/santosjorge/cufflinks,70402.0,3095.0,666.0,107.0,104.0,40.0,394.0,False
cupy,True,https://github.com/cupy/cupy,31828.0,12303.0,1135.0,137.0,703.0,428.0,22099.0,False
curl-cffi,True,https://github.com/lexiforest/curl_cffi,40257715.0,6445.0,547.0,38.0,70.0,31.0,316.0,False
curlify,True,https://github.com/ofw/curlify,9071222.0,449.0,36.0,5.0,10.0,6.0,34.0,False
customtkinter,True,,997209.0,7183.0,776.0,86.0,215.0,,,False
cvss,True,https://github.com/RedHatProductSecurity/cvss,1904442.0,121.0,34.0,10.0,16.0,11.0,88.0,False
cvxopt,True,https://github.com/cvxopt/cvxopt,1032310.0,1039.0,220.0,37.0,44.0,8.0,55.0,False
cvxpy,True,https://github.com/cvxpy/cvxpy,6331768.0,6309.0,1203.0,125.0,189.0,219.0,3209.0,False
cycler,True,https://github.com/matplotlib/cycler,166059697.0,69.0,53.0,29.0,12.0,17.0,168.0,False
cymem,True,https://github.com/explosion/cymem,22746472.0,462.0,33.0,20.0,1.0,9.0,195.0,False
cython,True,https://github.com/cython/cython,107551264.0,10842.0,1622.0,227.0,1522.0,541.0,16479.0,False
daemonize,True,https://github.com/thesharp/daemonize,451111.0,452.0,65.0,15.0,20.0,,,False
darkdetect,True,https://github.com/albertosottile/darkdetect,1324044.0,225.0,20.0,7.0,15.0,11.0,46.0,False
dash,True,https://github.com/plotly/dash,7617792.0,24389.0,2319.0,421.0,536.0,191.0,6400.0,False
dashing,True,https://github.com/FedericoCeratto/dashing,5556.0,420.0,35.0,10.0,12.0,2.0,7.0,False
dashscope,True,,3236037.0,,,,,,,
dask,True,https://github.com/dask/dask,26600245.0,11667.0,1665.0,213.0,1029.0,609.0,7158.0,False
data-tree,True,https://github.com/jrhazlett/data_tree,2857.0,0.0,0.0,1.0,0.0,,,False
databricks-cli,True,https://github.com/databricks/databricks-cli,12896001.0,397.0,232.0,38.0,0.0,91.0,334.0,True
dataclasses,True,https://github.com/ericvsmith/dataclasses,8086447.0,593.0,52.0,11.0,9.0,13.0,278.0,False
dataclasses-json,True,https://github.com/lidatong/dataclasses-json,56648858.0,1486.0,170.0,8.0,165.0,71.0,321.0,False
datasets,True,https://github.com/huggingface/datasets,122431127.0,21889.0,3381.0,281.0,1337.0,604.0,3906.0,False
datashaper,True,,9207.0,,,,,,,
datefinder,True,https://github.com/akoumjian/datefinder,2798991.0,665.0,170.0,14.0,6.0,21.0,147.0,False
datetime,True,https://github.com/zopefoundation/DateTime,12570732.0,19.0,26.0,65.0,0.0,20.0,241.0,False
dateutils,True,https://github.com/jmcantrell/python-dateutils,2142512.0,17.0,7.0,2.0,0.0,,,False
db-dtypes,True,https://github.com/googleapis/google-cloud-python,38919519.0,5376.0,1758.0,284.0,520.0,506.0,36161.0,False
dbt-bigquery,True,https://github.com/dbt-labs/dbt-adapters,5436282.0,232.0,353.0,5.0,845.0,22.0,211.0,False
dbt-core,True,https://github.com/dbt-labs/dbt-core,64487523.0,13783.0,2547.0,163.0,1533.0,355.0,5510.0,False
dbt-postgres,True,https://github.com/dbt-labs/dbt-adapters,6828620.0,232.0,353.0,5.0,845.0,22.0,211.0,False
dbt-redshift,True,https://github.com/dbt-labs/dbt-adapters,3464285.0,232.0,353.0,5.0,845.0,22.0,211.0,False
dbt-snowflake,True,https://github.com/dbt-labs/dbt-adapters,8743504.0,230.0,349.0,5.0,834.0,22.0,211.0,False
dbus-python,True,,205076.0,25.0,20.0,,9.0,9.0,213.0,False
dcargs,True,https://github.com/brentyi/dcargs,567.0,1063.0,46.0,9.0,31.0,15.0,509.0,False
